thumbnail,duration,title,date
https://pbs.twimg.com/ext_tw_video_thumb/1130435460646526978/pu/img/fslmdTTZ2MiS_1CH.jpg,0:23,Untitled,"May 20, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1130432716896460800/pu/img/br4kBAmjNNOM5qed.jpg,0:04,Untitled,"May 20, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1130429622934544384/pu/img/bp-Sh084EMMS_xUo.jpg,0:34,Untitled,"May 20, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1130427039608115201/pu/img/KZx6A4fgyC0sXvr7.jpg,0:04,Untitled,"May 20, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1130372852644044800/pu/img/OQHNzTxLwsWATr2O.jpg,0:01,Untitled,"May 20, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1130371521791373312/pu/img/BkOjxEi_e-e53xAU.jpg,0:15,Untitled,"May 20, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1130209921910366208/pu/img/w8s_vkiVfRivAhbZ.jpg,2:20,Untitled,"May 19, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1129994331979489282/pu/img/3pDEDDY9usPFVcav.jpg,0:04,Untitled,"May 19, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1129994053356068864/pu/img/L0B611gIy1bAcFn1.jpg,0:04,Untitled,"May 19, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1129989644404363264/pu/img/-EaGt-Wrtvm5b5zj.jpg,0:04,Untitled,"May 19, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1129445619578417152/pu/img/lxEgD222V0r0nk3A.jpg,0:06,Untitled,"May 17, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1129428753195634688/pu/img/PJfFkB17eMdx7Dw3.jpg,0:02,Untitled,"May 17, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1129204884581081088/pu/img/HQ9LuFoN4LGg2qIw.jpg,0:05,Untitled,"May 16, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1129113946559012864/pu/img/ihOvm6BJ_5QOtdwi.jpg,0:36,Untitled,"May 16, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1126447399659081730/pu/img/oVsoM71N3Iw-n34N.jpg,0:04,Untitled,"May 9, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1123507378186543106/pu/img/-ZDISCjgyhp2kSk6.jpg,0:06,Untitled,"May 1, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1123507227074138112/pu/img/abzdUNWrA-iLzKV3.jpg,0:06,Untitled,"May 1, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1122891999403810816/pu/img/aPacB9t-7oohwz_i.jpg,0:06,Untitled,"Apr 29, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1122706669111316485/pu/img/Krww5wWnFPDrsKFG.jpg,0:06,Untitled,"Apr 28, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1122373201667997696/pu/img/A3GukTp8eNC3PY2v.jpg,0:04,Frenchie laughing,"Apr 28, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1122182183534452738/pu/img/5HeduWuZdHoVa2bF.jpg,0:06,Untitled,"Apr 27, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1121812803868872704/pu/img/Ofma7rTs4cDu8XWW.jpg,0:03,Untitled,"Apr 26, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1121749602435248129/pu/img/x2lN4Wh_Os2UX1Uu.jpg,0:05,Untitled,"Apr 26, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1120972898729066496/pu/img/1CZNQnDM_tmmFMN2.jpg,0:05,Untitled,"Apr 24, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1118689985002127360/pu/img/azwcFYz7jsbDC7VA.jpg,0:13,Untitled,"Apr 17, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1117452089398050816/pu/img/If3gXyRtKd_42BCj.jpg,0:39,Untitled,"Apr 14, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1117415670420054016/pu/img/Ub4rIYo7CObQOb2f.jpg,0:02,Untitled,"Apr 14, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1117242776171814915/pu/img/VPrN3YDGO-rL1M5u.jpg,0:33,Untitled,"Apr 13, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1117236319460167681/pu/img/4ldJyHtGfSyyBk4r.jpg,0:33,Untitled,"Apr 13, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1116910936907030528/pu/img/NHsPsEvB0B5dEwM4.jpg,0:05,Untitled,"Apr 12, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1116873262598959104/pu/img/XRhpTxKvSuNvlz7d.jpg,0:03,Untitled,"Apr 12, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1116707587062489088/pu/img/DVoTjxi7XePwQ_7_.jpg,0:12,help police help,"Apr 12, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1116681045288603648/pu/img/nNNbpM2xUR_tRUhY.jpg,0:03,Untitled,"Apr 12, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1116346105665601538/pu/img/LzIxVh57L_cDT4ak.jpg,1:07,Untitled,"Apr 11, 2019"
https://pbs.twimg.com/amplify_video_thumb/1116294624832782337/img/NE2MkiMLQkwQkgN_.jpg,0:19,swalwell da nonono.mp4,"Apr 11, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1115622776092733441/pu/img/HKoKiMtBA0agd0qI.jpg,0:03,Untitled,"Apr 9, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1115587208105332736/pu/img/RC9k0K_dzTgakX4c.jpg,0:05,Untitled,"Apr 9, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1115046036328865792/pu/img/SeEozNYx4mFctxMQ.jpg,0:04,Untitled,"Apr 7, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1114989018318548992/pu/img/GfP4oR4CnYEtfN2R.jpg,0:45,Untitled,"Apr 7, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1114985305218650113/pu/img/qm4CkYIlGGQQaYfq.jpg,0:16,Untitled,"Apr 7, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1114632927017619457/pu/img/DXTRGh5cJ17o5c2H.jpg,0:31,Untitled,"Apr 6, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1109203700990529536/pu/img/94YKWS5ZJwvFp8Ch.jpg,1:20,Untitled,"Mar 22, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1104978266681757696/pu/img/zfGB-Z_sk70Ud03o.jpg,0:12,Untitled,"Mar 11, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1104960222794313728/pu/img/Vcn0g27v7sa_IYH_.jpg,0:07,Untitled,"Mar 10, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1102092483444555776/pu/img/wbDtggDq1O-EtWge.jpg,0:10,Untitled,"Mar 3, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1102092244671188992/pu/img/5FcMkspLb_YrSjp8.jpg,0:01,Untitled,"Mar 3, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1100782790377984000/pu/img/dcBn58ZNHq0yiiC4.jpg,0:03,Untitled,"Feb 27, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1100174020643827712/pu/img/rd2Ho88UuCUIKvDd.jpg,0:05,Untitled,"Feb 25, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1098944013745426433/pu/img/zzARYtVT1jKoXKiv.jpg,0:07,Untitled,"Feb 22, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1098361040209891329/pu/img/7GgKO6y-ax4Iayqv.jpg,0:04,let’s ,"Feb 20, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1098360477640466433/pu/img/AHWJV3gOyaZkiIeH.jpg,0:04,Untitled,"Feb 20, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1098221454943051778/pu/img/BMGMhk5aRbwFUDbY.jpg,0:05,Untitled,"Feb 20, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1094609885679874048/pu/img/wu-I3C8TkWjLJDEH.jpg,0:02,Untitled,"Feb 10, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1094393313459720192/pu/img/XH1mc1yMK8SV50Vm.jpg,0:29,Untitled,"Feb 9, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1094012143614095360/pu/img/3OSTefGo6lVdI48P.jpg,0:02,Untitled,"Feb 8, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1093620813352202240/pu/img/xWcWrrn3neXKzGuV.jpg,2:14,Untitled,"Feb 7, 2019"
https://pbs.twimg.com/amplify_video_thumb/1093618404743737344/img/HGiq80N2nMF3XGYD.jpg,2:14,THE STEVE MCCLELLAN UPDATE AND NFL ADDRESS-yV9aginbWp0.mp4,"Feb 7, 2019"
https://pbs.twimg.com/amplify_video_thumb/1093618323747553280/img/otsOzVsNFgi2zYHe.jpg,2:04,trimmed rap.mp4,"Feb 7, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1093616993251426304/pu/img/qDaFt5lOKzNvO-p8.jpg,2:20,Untitled,"Feb 7, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1093498576783589377/pu/img/Rwd3FdQGO5OtEVCP.jpg,0:09,Untitled,"Feb 7, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1093254089679335424/pu/img/ijigx7HZmSY_C3Te.jpg,0:11,Untitled,"Feb 6, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1093008764863541249/pu/img/6UlfWZhqvilisgRv.jpg,0:07,Untitled,"Feb 5, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1092909688176267264/pu/img/gjn0p4ki1Zdui6zr.jpg,0:16,Untitled,"Feb 5, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1092887694772973569/pu/img/u17Rkqvh37NNcuDW.jpg,0:37,Untitled,"Feb 5, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1092168096834564096/pu/img/xA3MEUKd_YU1ppXT.jpg,1:20,Untitled,"Feb 3, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1092065263543939072/pu/img/aihXFHtE4SFcunUf.jpg,0:43,Untitled,"Feb 3, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1092043882882166784/pu/img/QgWzPueTIUX2Lmdi.jpg,0:30,Untitled,"Feb 3, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1092039075098288128/pu/img/HyZ5d6fUSzQbJfVF.jpg,2:18,Untitled,"Feb 3, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1092037955516911622/pu/img/S1wpP9SvzJ_93Nuo.jpg,0:53,Untitled,"Feb 3, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1091875562690244608/pu/img/P55m0f2aUCrpqm2Y.jpg,1:04,Untitled,"Feb 2, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1091871671391342594/pu/img/NqF5Y8ThvI8bTFcy.jpg,1:52,Untitled,"Feb 2, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1091868246045642753/pu/img/zXfB7I_X0pDR1wIS.jpg,0:35,Untitled,"Feb 2, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1091868056081428480/pu/img/4isSGtPC7MQw3KDI.jpg,0:21,Untitled,"Feb 2, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1091867738266464256/pu/img/WacPEU7PnxmthnPS.jpg,0:38,Untitled,"Feb 2, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1091867385550712832/pu/img/0ht5gLN1uO9Xzcav.jpg,1:00,Untitled,"Feb 2, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1091864992817635328/pu/img/JcfxSwY5p6UoLmRv.jpg,1:10,Untitled,"Feb 2, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1091863779720159233/pu/img/SGnOxKxznBKd1-dh.jpg,2:20,Untitled,"Feb 2, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1091863299862351872/pu/img/V-q6nnqjo-1swjY5.jpg,1:13,Untitled,"Feb 2, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1088677874662436865/pu/img/hdQmoidXkICNyFmL.jpg,0:10,Untitled,"Jan 25, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1087797825977503744/pu/img/yq6raTTljsxN590a.jpg,0:20,Untitled,"Jan 22, 2019"
https://pbs.twimg.com/amplify_video_thumb/1087796963142029312/img/L3vrHE6JkuNfO1U8.jpg,0:20,gEieNgEV8Oj8a0Pl.mp4,"Jan 22, 2019"
https://pbs.twimg.com/ext_tw_video_thumb/1068617174644899841/pu/img/k01QShEbAZbSWrg1.jpg,0:18,Untitled,"Nov 30, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1068331749652873218/pu/img/BcYf58_mP4OpBW8W.jpg,0:11,Untitled,"Nov 29, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1068035643484254208/pu/img/n1H2hZr4Rd5sipRa.jpg,1:03,jade bday,"Nov 29, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1067475935295754241/pu/img/sEgvQe-DO0N1Jv94.jpg,0:06,Untitled,"Nov 27, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1066808893471367169/pu/img/_GuWdcjB4j3KGUDS.jpg,1:36,Untitled,"Nov 25, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1065086904851410944/pu/img/9XxwwvbWEHaRwBcN.jpg,0:12,Untitled,"Nov 20, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1065080635793055744/pu/img/saKZ1S4QH2Hk-DMp.jpg,0:22,Untitled,"Nov 20, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1065071796704157696/pu/img/rXMlyZOFui6OJabq.jpg,0:14,Untitled,"Nov 20, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1065066314484629504/pu/img/YU-6Q6flE6mQVCQc.jpg,0:10,Untitled,"Nov 20, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1065062939504324610/pu/img/F1YyXbXHxTCMjSyQ.jpg,0:09,Untitled,"Nov 20, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1061633909522395138/pu/img/jsHBmwbto5fSX7YJ.jpg,0:07,Untitled,"Nov 11, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1061631311927017472/pu/img/33SqV5x8iwh8HN08.jpg,0:10,Untitled,"Nov 11, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1057316916140826624/pu/img/jp3RkugXi1HO5Y58.jpg,0:14,Untitled,"Oct 30, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1031799565333266434/pu/img/a71C-X_iB6wsrdmD.jpg,0:09,Untitled,"Aug 21, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1008788898053361665/pu/img/YGcYJ74Gm-LAkouu.jpg,0:05,No probation,"Jun 18, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430834901180416/img/JbtXlgOo0kORU_RS.jpg,0:05,giphy.mp4,"Jun 17, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430824314699777/img/KcBAEko7U8Dx_Vaf.jpg,0:08,giphy-2.mp4,"Jun 17, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430793461383169/img/aoq-KX4jqcJnzTnE.jpg,0:03,giphy-3.mp4,"Jun 17, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430771604819968/img/1JQbpO3QqKcEcVTO.jpg,0:05,giphy-4.mp4,"Jun 17, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430769151201280/img/9SsaozM27QZ9zORV.jpg,0:02,giphy-5.mp4,"Jun 17, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430758308921344/img/j6NZbAklWZEEBOJn.jpg,0:11,source.mp4,"Jun 17, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430747512782848/img/gtF1YbG_NHl_ZnI6.jpg,0:02,giphy-6.mp4,"Jun 17, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430747504410624/img/c2e8ZPDpKY5QJ37Y.jpg,0:04,giphy-7.mp4,"Jun 17, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430728588083200/img/vpWeI-TUuqAdPUdn.jpg,0:10,giphy-8.mp4,"Jun 17, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430684967350272/img/Ed3bfrCa5cxEsSv8.jpg,0:04,giphy-9.mp4,"Jun 17, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430681079230464/img/gFdO-HOkzlpg3Jh8.jpg,0:04,giphy-10.mp4,"Jun 17, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430681066594305/img/syLb40lJ2pFdSSct.jpg,0:03,giphy-11.mp4,"Jun 17, 2018"
https://pbs.twimg.com/amplify_video_thumb/1008430681066573824/img/9fsmUN7z6do7VAlb.jpg,0:04,white christian man.mp4,"Jun 17, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/1002704231856369667/pu/img/ggonq5QCUQqcAo6u.jpg,0:16,Untitled,"Jun 1, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/976694717101453312/pu/img/uhUiKpirCfaZMrHw.jpg,0:15,Untitled,"Mar 22, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/956538443688960001/pu/img/ANyprCay6NyLNF8w.jpg,0:06,Untitled,"Jan 25, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/948335080195334144/pu/img/sZFTyZhe7Yq381Jt.jpg,0:05,Untitled,"Jan 2, 2018"
https://pbs.twimg.com/ext_tw_video_thumb/914206357657608192/pu/img/9XCvc3nZYvsYhTwX.jpg,0:23,Untitled,"Sep 30, 2017"
https://pbs.twimg.com/ext_tw_video_thumb/861586702778892289/pu/img/h52ik7yxt-rpk0Fv.jpg,1:17,Untitled,"May 8, 2017"
https://pbs.twimg.com/ext_tw_video_thumb/858208671385272320/pu/img/8As85ZiSTLElCBRv.jpg,0:26,ACLU Con 2017,"Apr 29, 2017"
https://pbs.twimg.com/ext_tw_video_thumb/854480820991479810/pu/img/o2KXz5UQCI7FcK6u.jpg,0:09,Untitled,"Apr 18, 2017"
https://pbs.twimg.com/ext_tw_video_thumb/835528530498740224/pu/img/VYfDWJz_4ERXvSrq.jpg,0:14,Untitled,"Feb 25, 2017"
https://pbs.twimg.com/ext_tw_video_thumb/834773551672545281/pu/img/DlPbl11fE-XsEP37.jpg,1:16,Untitled,"Feb 23, 2017"
https://pbs.twimg.com/ext_tw_video_thumb/825586705856081920/pu/img/jIVUolruHYcHHjem.jpg,0:04,Untitled,"Jan 29, 2017"
https://pbs.twimg.com/ext_tw_video_thumb/814598188837601280/pu/img/TsXgEORTN_dX9f9C.jpg,0:04,Untitled,"Dec 29, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/811751163968139264/pu/img/2gNn_xLP6oOBa9hM.jpg,0:04,Reimagine Prison,"Dec 21, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/805288902483316736/pu/img/Q0Gp4GNOKxxBzpki.jpg,0:10,Untitled,"Dec 3, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/805285340198027264/pu/img/mtAVTjW43BL5sk4e.jpg,0:10,Untitled,"Dec 3, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/805283356665638912/pu/img/DiFfPo-DQjDKgQsv.jpg,0:10,Untitled,"Dec 3, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/805282400188055552/pu/img/lM6XblifWyYQzpFi.jpg,0:10,Untitled,"Dec 3, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/805281559729143809/pu/img/noOoHECj-Ma_B6Qf.jpg,0:10,Untitled,"Dec 3, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/804211405192728576/pu/img/tmsvMpwain-vPiGA.jpg,0:26,Zakiya hair flip,"Dec 1, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/804209125055836161/pu/img/3QpBHKXD45itcRaz.jpg,0:10,Untitled,"Dec 1, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/800244094022852608/pu/img/fGD7VLeXJSi_AW9c.jpg,0:13,Untitled,"Nov 20, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/769622866954448896/pu/img/VYeIPZbdQXZRFrIs.jpg,0:45,Untitled,"Aug 27, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/769581314899050497/pu/img/SUkCCzjSdKMz_m_y.jpg,0:25,Untitled,"Aug 27, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/769577817902346240/pu/img/FhNlGk8ksZMkgDPQ.jpg,0:30,Untitled,"Aug 27, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768622230116925441/pu/img/rkb41bYbSYGInZDe.jpg,0:21,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768613118524227584/pu/img/uInsoBf0wefU7w-7.jpg,0:13,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768612296268677120/pu/img/aEfT7qWwADvw-G0K.jpg,0:30,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768611892227080192/pu/img/SmObu7NLAeoOouSn.jpg,0:44,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768611278743109632/pu/img/t92uuc-vM6vkF-HB.jpg,0:18,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768610681310552065/pu/img/qtcJwzHOvTJJc-EM.jpg,0:26,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768610195685670912/pu/img/k07oCg0TafuspSM7.jpg,0:21,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768609748489035776/pu/img/p846XmqHVfCY7NPG.jpg,0:35,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768609271160373249/pu/img/WM0JziMl3YMlrjYR.jpg,0:45,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768608711220793349/pu/img/qNgk1jYKLPGBxuDH.jpg,0:19,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768608370307784704/pu/img/phx9IW2t0D9xYrjC.jpg,0:26,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768607454498267136/pu/img/uaa1XzmZyFyeLkf1.jpg,0:13,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768607058895732741/pu/img/CHft2QCW0183KkOx.jpg,0:20,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768606590173839360/pu/img/cs6Qnht_uWZ2EXsr.jpg,0:18,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768606218583695360/pu/img/4iWJIEi9Y3nviDjq.jpg,0:37,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768605784372568064/pu/img/A6ohyv8xCzTujYx2.jpg,0:45,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768605353055494144/pu/img/rfJF6z-xeQ9PJi1o.jpg,0:24,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768604601264271360/pu/img/tRLsShT-nFhIyBHc.jpg,0:17,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768604129723813888/pu/img/yCFdt2veBqdkBna7.jpg,0:28,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768603767419830272/pu/img/gimdePrJeO_7tlM8.jpg,0:28,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768603153524752384/pu/img/V_uDocWMR-x2l82F.jpg,0:14,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768602687365640192/pu/img/k9HF_oXXokgXPjkX.jpg,0:24,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/768601944332111873/pu/img/aaz7cBBE_sP61QlY.jpg,0:18,Untitled,"Aug 24, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/746738982818570240/pu/img/W0ukQ85GPr1cJh_w.jpg,0:08,Ricky Ball march 3,"Jun 25, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/746737511418978304/pu/img/aJM82qzuqSL736ah.jpg,0:12,Ricky Ball march 2,"Jun 25, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/746736845862604800/pu/img/AWsplhkCnTb3lHVL.jpg,0:09,Ricky Ball march ,"Jun 25, 2016"
https://pbs.twimg.com/ext_tw_video_thumb/569009332902060032/pu/img/vDR2T7nQqFVq8yKF.jpg,0:04,Untitled,"Feb 20, 2015"
